145.810,148.860,202.160,174.300,235.190,101.140,178.840,75.700
228.105,111.871,169.774,91.364,144.895,162.129,203.226,182.636
140.245,169.918,198.816,191.469,221.755,124.782,163.184,103.231
143.970,107.242,211.817,107.991,211.030,179.278,143.183,178.529
143.053,93.053,214.506,94.819,212.697,168.017,141.244,166.251
137.662,138.992,197.463,173.348,225.408,117.498,165.617,83.142
139.430,134.077,194.948,178.970,229.760,130.163,174.242,85.279
140.941,133.995,201.883,179.388,234.370,129.996,173.436,84.612
143.434,135.785,207.351,181.667,238.006,133.955,174.089,88.073
155.878,132.337,214.423,181.520,245.682,141.163,187.137,91.980
161.071,132.482,222.632,185.577,254.609,146.768,193.048,93.673
220.773,192.582,259.372,147.666,203.227,99.418,164.628,144.334
167.830,147.540,240.470,207.500,274.700,164.520,202.070,104.570
173.850,154.440,247.150,210.100,278.930,165.410,205.630,109.740
181.400,160.090,255.370,211.480,284.710,165.070,210.740,113.690
189.280,165.590,263.920,212.690,290.820,164.570,216.170,117.460
188.350,183.900,263.660,226.720,288.110,176.880,212.800,134.060
182.310,193.710,258.290,232.250,280.300,180.690,204.320,142.150
264.820,225.150,281.950,166.330,208.180,144.850,191.050,203.670
192.170,192.460,266.970,211.250,281.950,151.410,207.160,132.620
184.720,188.820,260.550,204.930,273.390,144.070,197.560,127.960
177.930,188.020,254.790,201.440,265.490,139.560,188.630,126.140
175.950,185.820,253.830,196.550,262.390,133.650,184.510,122.910
175.960,188.860,254.870,196.910,261.290,132.990,182.380,124.930
173.310,193.240,253.250,198.610,257.530,133.660,177.590,128.290
170.650,197.620,251.620,200.300,253.760,134.330,172.790,131.640
168.000,202.000,250.000,202.000,250.000,135.000,168.000,135.000
162.270,209.270,245.090,209.270,245.090,141.000,162.270,141.000
164.650,210.150,248.280,210.150,248.280,140.600,164.650,140.600
177.240,201.020,261.700,201.020,261.700,130.200,177.240,130.200
189.590,193.890,274.860,193.890,274.860,121.800,189.590,121.800
179.070,189.480,265.160,189.480,265.160,116.110,179.070,116.110
170.560,178.230,257.470,178.230,257.470,103.600,170.560,103.600
165.650,167.180,253.380,167.180,253.380,91.280,165.650,91.280
159.240,150.390,247.780,150.390,247.780,73.210,159.240,73.210
140.820,142.930,230.190,142.930,230.190,64.470,140.820,64.470
122.410,135.460,212.590,135.460,212.590,55.740,122.410,55.740
116.000,128.000,207.000,128.000,207.000,47.000,116.000,47.000
122.150,121.850,215.540,121.850,215.540,39.460,122.150,39.460
124.890,135.520,220.660,135.520,220.660,51.760,124.890,51.760
113.450,143.390,211.600,143.390,211.600,58.230,113.450,58.230
99.200,153.850,199.740,153.850,199.740,67.310,99.200,67.310
98.740,163.530,201.660,163.530,201.660,75.610,98.740,75.610
113.770,174.340,219.070,174.340,219.070,85.030,113.770,85.030
114.230,181.860,221.920,181.860,221.920,91.170,114.230,91.170
119.030,186.220,229.100,186.220,229.100,94.140,119.030,94.140
113.420,184.570,225.880,184.570,225.880,91.110,113.420,91.110
115.820,182.930,230.660,182.930,230.660,88.090,115.820,88.090
126.880,184.290,244.110,184.290,244.110,88.060,126.880,88.060
133.940,178.140,253.550,178.140,253.550,80.530,133.940,80.530
134.000,176.000,256.000,176.000,256.000,77.000,134.000,77.000
131.460,180.090,254.820,180.090,254.820,79.460,131.460,79.460
129.260,173.250,252.400,186.070,263.020,85.110,139.880,72.290
127.070,166.410,249.990,192.040,271.210,90.760,148.290,65.130
124.880,159.570,247.580,198.010,279.410,96.410,156.710,57.970
113.330,160.200,238.070,193.150,265.350,89.350,140.610,56.400
113.770,160.670,240.550,188.130,263.290,82.130,136.510,54.670
116.620,162.340,245.440,184.300,263.630,76.100,134.810,54.130
117.460,171.840,248.330,188.310,261.980,77.910,131.110,61.430
118.310,181.340,251.220,192.320,260.320,79.720,127.400,68.730
119.150,190.830,254.110,196.330,258.660,81.530,123.700,76.030
128.000,199.000,265.000,199.000,265.000,82.000,128.000,82.000
131.090,199.910,269.270,199.910,269.270,82.090,131.090,82.090
122.130,171.100,253.800,207.980,285.200,95.900,153.530,59.020
128.120,168.310,261.820,201.100,289.730,87.470,156.030,54.680
147.600,162.400,283.340,191.080,307.760,75.910,172.020,47.220
146.050,160.500,285.350,191.480,311.690,73.470,172.390,42.500
134.040,168.590,275.120,194.400,297.070,75.060,155.990,49.250
122.910,165.010,263.280,198.850,291.980,80.310,151.620,46.470
134.180,173.010,276.960,198.390,298.490,77.980,155.710,52.600
142.370,178.090,289.810,210.740,317.410,86.570,169.970,53.920
141.180,193.540,289.910,209.870,303.710,84.780,154.980,68.460
140.000,209.000,290.000,209.000,290.000,83.000,140.000,83.000
135.060,215.170,286.710,215.320,286.840,88.030,135.190,87.880
140.790,220.780,294.080,221.090,294.350,92.510,141.050,92.190
150.010,224.770,304.960,225.240,305.360,95.360,150.400,94.890
157.090,232.180,313.700,232.810,314.220,101.640,157.620,101.010
151.010,235.260,309.260,236.050,309.920,103.590,151.670,102.800
133.930,243.350,293.830,244.290,294.620,110.540,134.710,109.590
139.090,244.680,300.640,245.780,301.570,110.730,140.010,109.630
156.930,236.680,320.130,237.940,321.180,101.600,157.980,100.340
163.760,229.680,328.610,231.090,329.790,93.460,164.940,92.040
144.590,218.670,311.100,220.250,312.410,81.330,145.900,79.750
137.020,223.980,304.080,226.140,305.900,86.360,138.840,84.190
140.990,231.010,308.600,233.760,310.930,93.110,143.320,90.360
151.460,228.540,319.630,231.880,322.470,90.370,154.310,87.030
154.600,227.520,323.320,231.440,326.670,89.070,157.950,85.150
160.990,225.870,330.260,230.380,334.120,87.150,164.850,82.640
152.950,224.790,322.770,229.880,327.140,85.790,157.320,80.700
148.410,228.380,318.790,234.060,323.670,89.110,153.290,83.430
143.880,231.970,314.800,238.230,320.190,92.420,149.260,86.150
139.340,235.560,310.820,242.410,316.710,95.740,145.230,88.880
134.800,239.140,306.830,246.590,313.240,99.050,141.200,91.610
130.260,242.730,302.840,250.760,309.760,102.360,137.170,94.340
125.720,246.320,298.860,254.940,306.280,105.680,133.140,97.060
126.050,247.990,299.470,255.740,306.150,106.410,132.730,98.660
126.370,249.660,300.080,256.550,306.030,107.140,132.320,100.250
127.950,248.820,301.950,254.850,307.150,105.380,133.150,99.350
129.530,247.990,303.810,253.160,308.270,103.610,133.990,98.440
131.110,247.160,305.680,251.470,309.390,101.840,134.820,97.530
132.690,246.330,307.540,249.770,310.510,100.070,135.660,96.620
134.260,245.500,309.410,248.080,311.640,98.300,136.490,95.720
135.840,244.660,311.270,246.390,312.760,96.540,137.330,94.810
137.420,243.830,313.140,244.690,313.880,94.770,138.160,93.910
139.000,243.000,315.000,243.000,315.000,93.000,139.000,93.000
136.080,241.750,312.000,241.750,312.000,91.830,136.080,91.830
133.170,240.500,309.000,240.500,309.000,90.670,133.170,90.670
130.250,239.250,306.000,239.250,306.000,89.500,130.250,89.500
130.040,241.710,305.710,241.710,305.710,92.040,130.040,92.040
129.840,244.170,305.420,244.170,305.420,94.590,129.840,94.590
129.630,246.630,305.130,246.630,305.130,97.130,129.630,97.130
129.430,249.090,304.840,249.090,304.840,99.680,129.430,99.680
129.220,251.560,304.560,251.560,304.560,102.220,129.220,102.220
129.920,252.670,305.170,252.670,305.170,103.420,129.920,103.420
130.610,253.780,305.780,253.780,305.780,104.610,130.610,104.610
131.310,254.890,306.390,254.890,306.390,105.810,131.310,105.810
132.000,256.000,307.000,256.000,307.000,107.000,132.000,107.000
